entity_id,route,origin,destination,delay_rate,weather_risk,supplier_reliability,timestamp,region,risk_score,risk_level
E0429,HAM-JKT,Hamburg,Jakarta,33.02,24.83,55.02,2026-01-18T21:00:00,unknown,29.8679791022989,Low
E0430,MUM-DXB,Mumbai,Dubai,76.81,92.69,26.15,2026-01-18T22:00:00,EMEA,80.53295780462513,High
E0431,MUM-DXB,Mumbai,Dubai,45.3,40.31,72.91,2026-01-18T23:00:00,LATAM,46.62193145258421,Medium
E0432,RTM-NYC,Rotterdam,New York,59.98,52.24,99.35,2026-01-19T00:00:00,unknown,45.7971259865657,Medium
E0433,RTM-NYC,Rotterdam,New York,1.65,98.46,22.27,2026-01-19T01:00:00,unknown,55.096811759679554,Medium
E0434,RTM-NYC,Rotterdam,New York,3.15,82.37,69.28,2026-01-19T02:00:00,LATAM,41.94470327983075,Medium
E0435,RTM-NYC,Rotterdam,New York,91.99,51.62,57.5,2026-01-19T03:00:00,LATAM,56.32876949320599,Medium
E0436,SHA-HKG,Shanghai,Hong Kong,16.32,4.74,36.21,2026-01-19T04:00:00,LATAM,25.87123166078583,Low
E0437,LAX-SIN,Los Angeles,Singapore,27.23,89.07,25.74,2026-01-19T05:00:00,APAC,52.236855189584645,Medium
E0438,RTM-NYC,Rotterdam,New York,81.3,10.1,40.58,2026-01-19T06:00:00,LATAM,53.40296485289479,Medium
E0439,LAX-SIN,Los Angeles,Singapore,73.69,72.63,79.5,2026-01-19T07:00:00,LATAM,60.25182192493266,Medium
E0440,LAX-SIN,Los Angeles,Singapore,49.34,90.0,70.58,2026-01-19T08:00:00,LATAM,56.57417766864597,Medium
E0441,SGP-SZX,Singapore,Shenzhen,59.93,30.74,73.35,2026-01-19T09:00:00,APAC,48.08996649642903,Medium
E0442,SHA-HKG,Shanghai,Hong Kong,38.77,78.23,92.27,2026-01-19T10:00:00,LATAM,37.387694886616366,Medium
E0443,RTM-NYC,Rotterdam,New York,35.45,81.9,42.24,2026-01-19T11:00:00,EMEA,58.34181637902742,Medium
E0444,SGP-SZX,Singapore,Shenzhen,87.11,23.45,65.63,2026-01-19T12:00:00,LATAM,47.83912236303356,Medium
E0445,SHA-HKG,Shanghai,Hong Kong,92.94,63.75,63.59,2026-01-19T13:00:00,LATAM,61.630381269767,Medium
E0446,SGP-SZX,Singapore,Shenzhen,31.17,5.08,54.45,2026-01-19T14:00:00,EMEA,34.215570459219556,Medium
E0447,LAX-SIN,Los Angeles,Singapore,33.36,70.08,16.17,2026-01-19T15:00:00,unknown,64.85657177348023,Medium
E0448,HAM-JKT,Hamburg,Jakarta,73.43,39.9,45.12,2026-01-19T16:00:00,unknown,58.56865408965604,Medium
E0449,SHA-HKG,Shanghai,Hong Kong,57.95,9.92,43.76,2026-01-19T17:00:00,unknown,37.640004724869435,Medium
E0450,MUM-DXB,Mumbai,Dubai,15.65,34.28,48.11,2026-01-19T18:00:00,EMEA,36.264634548912994,Medium
E0451,HAM-JKT,Hamburg,Jakarta,5.88,40.52,9.42,2026-01-19T19:00:00,EMEA,35.4682582737025,Medium
E0452,SHA-HKG,Shanghai,Hong Kong,44.01,70.09,76.44,2026-01-19T20:00:00,APAC,52.07818567050226,Medium
E0453,MUM-DXB,Mumbai,Dubai,56.37,49.3,65.57,2026-01-19T21:00:00,APAC,51.30567427650931,Medium
E0454,LAX-SIN,Los Angeles,Singapore,56.56,99.71,52.9,2026-01-19T22:00:00,unknown,59.09541769633755,Medium
E0455,LAX-SIN,Los Angeles,Singapore,8.09,77.9,33.02,2026-01-19T23:00:00,LATAM,40.42731508736297,Medium
E0456,SHA-HKG,Shanghai,Hong Kong,9.87,67.5,42.93,2026-01-20T00:00:00,LATAM,37.34999843320479,Medium
E0457,RTM-NYC,Rotterdam,New York,19.86,35.11,65.89,2026-01-20T01:00:00,LATAM,38.95640769331288,Medium
E0458,RTM-NYC,Rotterdam,New York,17.76,35.62,82.34,2026-01-20T02:00:00,APAC,26.414409636877345,Low
E0459,MUM-DXB,Mumbai,Dubai,62.7,44.61,92.5,2026-01-20T03:00:00,APAC,46.73371422512112,Medium
E0460,LAX-SIN,Los Angeles,Singapore,20.77,38.01,76.02,2026-01-20T04:00:00,LATAM,32.31312513161665,Medium
E0461,SGP-SZX,Singapore,Shenzhen,12.12,6.4,94.95,2026-01-20T05:00:00,APAC,15.690697249379557,Low
E0462,LAX-SIN,Los Angeles,Singapore,87.01,82.19,2.36,2026-01-20T06:00:00,LATAM,77.58795381997575,High
E0463,HAM-JKT,Hamburg,Jakarta,80.62,31.21,47.65,2026-01-20T07:00:00,unknown,63.297366803371425,Medium
E0464,RTM-NYC,Rotterdam,New York,21.69,54.26,21.18,2026-01-20T08:00:00,APAC,45.38163948772077,Medium
E0465,SHA-HKG,Shanghai,Hong Kong,75.29,55.33,62.68,2026-01-20T09:00:00,LATAM,58.18425823711313,Medium
E0466,LAX-SIN,Los Angeles,Singapore,69.81,67.16,38.28,2026-01-20T10:00:00,LATAM,67.15013916883599,Medium
E0467,HAM-JKT,Hamburg,Jakarta,53.15,26.29,6.95,2026-01-20T11:00:00,APAC,58.175997328679635,Medium
E0468,LAX-SIN,Los Angeles,Singapore,79.13,62.18,6.26,2026-01-20T12:00:00,EMEA,80.78441614543277,High
E0469,HAM-JKT,Hamburg,Jakarta,94.57,7.59,66.38,2026-01-20T13:00:00,LATAM,45.62858484880087,Medium
E0470,HAM-JKT,Hamburg,Jakarta,85.36,66.35,86.56,2026-01-20T14:00:00,LATAM,57.448791076704126,Medium
E0471,SGP-SZX,Singapore,Shenzhen,29.96,88.46,39.27,2026-01-20T15:00:00,LATAM,53.84401586111149,Medium
E0472,MUM-DXB,Mumbai,Dubai,51.35,71.26,90.48,2026-01-20T16:00:00,APAC,45.28003094223928,Medium
E0473,MUM-DXB,Mumbai,Dubai,86.81,53.62,19.46,2026-01-20T17:00:00,LATAM,65.71176289296616,Medium
E0474,SHA-HKG,Shanghai,Hong Kong,96.71,56.51,71.53,2026-01-20T18:00:00,LATAM,57.10491914809147,Medium
E0475,SGP-SZX,Singapore,Shenzhen,25.49,53.41,34.02,2026-01-20T19:00:00,EMEA,42.94013318671885,Medium
E0476,MUM-DXB,Mumbai,Dubai,74.69,2.82,68.75,2026-01-20T20:00:00,EMEA,39.22956905641246,Medium
E0477,RTM-NYC,Rotterdam,New York,62.9,24.38,97.85,2026-01-20T21:00:00,EMEA,35.06604820522025,Medium
E0478,SHA-HKG,Shanghai,Hong Kong,28.31,7.14,26.51,2026-01-20T22:00:00,LATAM,39.23081320554942,Medium
E0479,MUM-DXB,Mumbai,Dubai,89.15,81.67,3.92,2026-01-20T23:00:00,EMEA,85.15943676127395,High
E0480,SHA-HKG,Shanghai,Hong Kong,94.96,23.33,34.84,2026-01-21T00:00:00,APAC,61.53566344878355,Medium
E0481,MUM-DXB,Mumbai,Dubai,66.04,9.69,38.84,2026-01-21T01:00:00,LATAM,46.95824664143045,Medium
E0482,HAM-JKT,Hamburg,Jakarta,61.63,62.93,23.52,2026-01-21T02:00:00,LATAM,59.68742790045443,Medium
E0483,LAX-SIN,Los Angeles,Singapore,57.72,43.22,31.93,2026-01-21T03:00:00,EMEA,56.84909372613512,Medium
E0484,SHA-HKG,Shanghai,Hong Kong,33.6,54.68,21.47,2026-01-21T04:00:00,LATAM,49.81811366975857,Medium
E0485,LAX-SIN,Los Angeles,Singapore,58.52,68.72,21.03,2026-01-21T05:00:00,APAC,57.945397514160454,Medium
E0486,LAX-SIN,Los Angeles,Singapore,31.59,70.81,52.86,2026-01-21T06:00:00,LATAM,46.8200006623529,Medium
E0487,LAX-SIN,Los Angeles,Singapore,43.58,90.99,77.23,2026-01-21T07:00:00,unknown,50.80499012635255,Medium
E0488,HAM-JKT,Hamburg,Jakarta,93.37,91.79,32.43,2026-01-21T08:00:00,LATAM,75.90339302306316,High
E0489,SHA-HKG,Shanghai,Hong Kong,53.76,72.22,19.23,2026-01-21T09:00:00,unknown,65.65036899683173,Medium
E0490,LAX-SIN,Los Angeles,Singapore,72.98,76.78,88.13,2026-01-21T10:00:00,EMEA,56.192078506478815,Medium
E0491,MUM-DXB,Mumbai,Dubai,96.16,31.03,74.82,2026-01-21T11:00:00,EMEA,58.23853271665557,Medium
E0492,HAM-JKT,Hamburg,Jakarta,93.39,28.11,78.13,2026-01-21T12:00:00,APAC,54.900727233018145,Medium
E0493,SGP-SZX,Singapore,Shenzhen,14.02,3.59,98.61,2026-01-21T13:00:00,unknown,15.938495847815473,Low
E0494,SHA-HKG,Shanghai,Hong Kong,27.42,57.14,23.86,2026-01-21T14:00:00,EMEA,47.66021227736065,Medium
E0495,LAX-SIN,Los Angeles,Singapore,23.86,3.58,8.87,2026-01-21T15:00:00,LATAM,43.839983329789305,Medium
E0496,MUM-DXB,Mumbai,Dubai,14.27,84.77,47.41,2026-01-21T16:00:00,LATAM,47.57166575399519,Medium
E0497,HAM-JKT,Hamburg,Jakarta,38.02,85.36,49.65,2026-01-21T17:00:00,unknown,53.70577292769835,Medium
E0498,LAX-SIN,Los Angeles,Singapore,17.21,23.4,41.45,2026-01-21T18:00:00,unknown,35.90118721411586,Medium
E0499,SGP-SZX,Singapore,Shenzhen,92.62,95.07,23.03,2026-01-21T19:00:00,LATAM,80.8368600167538,High
E0500,HAM-JKT,Hamburg,Jakarta,98.84,76.02,7.55,2026-01-21T20:00:00,EMEA,84.40258866910138,High
E0501,MUM-DXB,Mumbai,Dubai,86.85,49.5,33.16,2026-01-21T21:00:00,unknown,70.5330853272333,High
E0502,MUM-DXB,Mumbai,Dubai,88.87,43.33,77.85,2026-01-21T22:00:00,unknown,60.770543300855614,Medium
E0503,SHA-HKG,Shanghai,Hong Kong,73.8,38.66,31.98,2026-01-21T23:00:00,APAC,66.31585795942787,Medium
E0504,SHA-HKG,Shanghai,Hong Kong,93.97,57.62,54.08,2026-01-22T00:00:00,LATAM,66.32899387774648,Medium
E0505,HAM-JKT,Hamburg,Jakarta,87.7,78.91,52.54,2026-01-22T01:00:00,EMEA,70.09162672110854,High
E0506,MUM-DXB,Mumbai,Dubai,46.23,87.9,87.9,2026-01-22T02:00:00,unknown,53.17855616145755,Medium
E0507,LAX-SIN,Los Angeles,Singapore,52.35,40.17,73.78,2026-01-22T03:00:00,LATAM,39.63676037616302,Medium
E0508,SHA-HKG,Shanghai,Hong Kong,39.35,76.75,96.3,2026-01-22T04:00:00,APAC,46.44573543517603,Medium
E0509,LAX-SIN,Los Angeles,Singapore,29.83,40.41,31.15,2026-01-22T05:00:00,EMEA,45.16762469776135,Medium
E0510,RTM-NYC,Rotterdam,New York,46.67,42.82,61.7,2026-01-22T06:00:00,APAC,38.35235086502902,Medium
E0511,SGP-SZX,Singapore,Shenzhen,69.31,90.46,46.89,2026-01-22T07:00:00,EMEA,61.23188720609415,Medium
E0512,HAM-JKT,Hamburg,Jakarta,45.72,72.54,12.2,2026-01-22T08:00:00,unknown,68.71689816559196,Medium
E0513,SHA-HKG,Shanghai,Hong Kong,93.85,69.92,14.4,2026-01-22T09:00:00,EMEA,72.56101875360316,High
E0514,MUM-DXB,Mumbai,Dubai,33.02,3.47,45.91,2026-01-22T10:00:00,LATAM,30.15617154200484,Medium
E0515,HAM-JKT,Hamburg,Jakarta,89.68,88.37,9.93,2026-01-22T11:00:00,LATAM,81.0099506075232,High
E0516,RTM-NYC,Rotterdam,New York,69.48,90.81,79.85,2026-01-22T12:00:00,LATAM,54.652916677873904,Medium
E0517,HAM-JKT,Hamburg,Jakarta,73.59,10.03,70.92,2026-01-22T13:00:00,unknown,40.24240054702984,Medium
E0518,HAM-JKT,Hamburg,Jakarta,36.93,52.86,39.02,2026-01-22T14:00:00,APAC,52.525888500876285,Medium
E0519,SHA-HKG,Shanghai,Hong Kong,61.6,16.83,55.48,2026-01-22T15:00:00,LATAM,37.11774265340106,Medium
E0520,SGP-SZX,Singapore,Shenzhen,77.06,91.31,56.98,2026-01-22T16:00:00,LATAM,72.9611013678103,High
E0521,HAM-JKT,Hamburg,Jakarta,86.4,17.05,15.32,2026-01-22T17:00:00,APAC,68.52072035361837,Medium
E0522,HAM-JKT,Hamburg,Jakarta,6.08,31.5,73.29,2026-01-22T18:00:00,unknown,22.264423597873222,Low
E0523,MUM-DXB,Mumbai,Dubai,29.59,18.89,89.96,2026-01-22T19:00:00,APAC,19.89319348590952,Low
E0524,LAX-SIN,Los Angeles,Singapore,1.35,76.77,2.21,2026-01-22T20:00:00,LATAM,53.12510611917621,Medium
E0525,MUM-DXB,Mumbai,Dubai,85.69,54.81,1.57,2026-01-22T21:00:00,LATAM,70.09658833797342,High
E0526,MUM-DXB,Mumbai,Dubai,24.55,59.3,48.1,2026-01-22T22:00:00,unknown,41.86629041617378,Medium
E0527,MUM-DXB,Mumbai,Dubai,44.75,60.52,1.65,2026-01-22T23:00:00,unknown,69.75643771351459,Medium
E0528,SHA-HKG,Shanghai,Hong Kong,28.53,63.23,82.19,2026-01-23T00:00:00,unknown,45.177467088754554,Medium
E0529,LAX-SIN,Los Angeles,Singapore,5.84,15.68,65.67,2026-01-23T01:00:00,EMEA,26.128073370318784,Low
E0530,SGP-SZX,Singapore,Shenzhen,15.39,4.21,58.23,2026-01-23T02:00:00,unknown,21.545922648811494,Low
E0531,SHA-HKG,Shanghai,Hong Kong,30.55,92.12,5.85,2026-01-23T03:00:00,EMEA,67.57497573749139,Medium
E0532,MUM-DXB,Mumbai,Dubai,99.38,16.97,29.15,2026-01-23T04:00:00,EMEA,67.31909548226018,Medium
E0533,HAM-JKT,Hamburg,Jakarta,69.46,59.9,78.94,2026-01-23T05:00:00,APAC,50.36862542745474,Medium
E0534,LAX-SIN,Los Angeles,Singapore,96.66,75.18,36.66,2026-01-23T06:00:00,APAC,78.0743295187924,High
E0535,SGP-SZX,Singapore,Shenzhen,10.22,30.63,37.49,2026-01-23T07:00:00,unknown,27.022914674635146,Low
E0536,MUM-DXB,Mumbai,Dubai,82.21,76.09,84.49,2026-01-23T08:00:00,EMEA,54.80936487903361,Medium
E0537,SGP-SZX,Singapore,Shenzhen,29.99,14.32,69.77,2026-01-23T09:00:00,EMEA,29.51032454450892,Low
E0538,RTM-NYC,Rotterdam,New York,33.59,41.96,21.77,2026-01-23T10:00:00,APAC,44.26026956387444,Medium
E0539,LAX-SIN,Los Angeles,Singapore,61.59,11.82,73.24,2026-01-23T11:00:00,EMEA,33.690103018148,Medium
E0540,HAM-JKT,Hamburg,Jakarta,53.37,9.68,72.68,2026-01-23T12:00:00,APAC,40.474064358253564,Medium
E0541,SHA-HKG,Shanghai,Hong Kong,93.46,98.64,29.43,2026-01-23T13:00:00,EMEA,89.85049504025407,High
E0542,SHA-HKG,Shanghai,Hong Kong,84.93,26.71,57.94,2026-01-23T14:00:00,APAC,55.257541420426726,Medium
E0543,SHA-HKG,Shanghai,Hong Kong,36.03,13.84,56.7,2026-01-23T15:00:00,unknown,39.4815459632257,Medium
E0544,SHA-HKG,Shanghai,Hong Kong,73.19,50.28,80.99,2026-01-23T16:00:00,unknown,57.79382496489408,Medium
E0545,SHA-HKG,Shanghai,Hong Kong,24.04,29.76,20.16,2026-01-23T17:00:00,EMEA,37.93793832853162,Medium
E0546,SGP-SZX,Singapore,Shenzhen,3.37,62.92,12.67,2026-01-23T18:00:00,APAC,45.46568419881527,Medium
E0547,LAX-SIN,Los Angeles,Singapore,80.16,99.9,41.99,2026-01-23T19:00:00,unknown,73.4220907376288,High
E0548,RTM-NYC,Rotterdam,New York,35.62,80.8,22.02,2026-01-23T20:00:00,APAC,53.362739254692784,Medium
E0549,HAM-JKT,Hamburg,Jakarta,20.92,28.88,79.23,2026-01-23T21:00:00,EMEA,31.064452591921164,Medium
E0550,RTM-NYC,Rotterdam,New York,30.73,55.45,76.94,2026-01-23T22:00:00,unknown,36.8896854098389,Medium
E0551,SGP-SZX,Singapore,Shenzhen,68.9,34.79,72.72,2026-01-23T23:00:00,LATAM,46.67240401285602,Medium
E0552,SHA-HKG,Shanghai,Hong Kong,96.05,83.37,20.21,2026-01-24T00:00:00,EMEA,76.6675946071986,High
E0553,RTM-NYC,Rotterdam,New York,92.31,48.43,47.98,2026-01-24T01:00:00,unknown,60.13489978346303,Medium
E0554,SGP-SZX,Singapore,Shenzhen,64.92,48.67,63.09,2026-01-24T02:00:00,EMEA,57.72355433234322,Medium
E0555,SHA-HKG,Shanghai,Hong Kong,89.7,46.78,81.6,2026-01-24T03:00:00,LATAM,48.35973633461419,Medium
E0556,HAM-JKT,Hamburg,Jakarta,6.55,52.59,56.93,2026-01-24T04:00:00,LATAM,29.700284274155596,Low
E0557,HAM-JKT,Hamburg,Jakarta,32.23,54.05,21.62,2026-01-24T05:00:00,unknown,48.76888995471792,Medium
E0558,HAM-JKT,Hamburg,Jakarta,33.84,91.7,79.78,2026-01-24T06:00:00,EMEA,47.1769631360238,Medium
E0559,SGP-SZX,Singapore,Shenzhen,96.99,28.77,4.09,2026-01-24T07:00:00,unknown,73.91317759522194,High
E0560,MUM-DXB,Mumbai,Dubai,63.02,84.4,57.53,2026-01-24T08:00:00,LATAM,61.17384963775999,Medium
E0561,MUM-DXB,Mumbai,Dubai,19.55,12.57,78.45,2026-01-24T09:00:00,EMEA,16.63423001835323,Low
E0562,RTM-NYC,Rotterdam,New York,70.82,32.14,4.13,2026-01-24T10:00:00,EMEA,60.4445118108357,Medium
E0563,MUM-DXB,Mumbai,Dubai,9.59,87.83,37.79,2026-01-24T11:00:00,unknown,53.520325771438124,Medium
E0564,RTM-NYC,Rotterdam,New York,22.4,30.93,12.11,2026-01-24T12:00:00,LATAM,47.10883050717689,Medium
E0565,SGP-SZX,Singapore,Shenzhen,78.0,91.42,44.93,2026-01-24T13:00:00,APAC,73.65973575201411,High
E0566,SGP-SZX,Singapore,Shenzhen,80.1,90.59,16.25,2026-01-24T14:00:00,LATAM,81.67304883027033,High
E0567,RTM-NYC,Rotterdam,New York,92.44,73.51,52.84,2026-01-24T15:00:00,EMEA,73.96504528559294,High
E0568,RTM-NYC,Rotterdam,New York,15.19,87.31,82.39,2026-01-24T16:00:00,APAC,32.418127225821706,Medium
E0569,SHA-HKG,Shanghai,Hong Kong,68.0,14.14,72.73,2026-01-24T17:00:00,LATAM,39.65162577398918,Medium
E0570,MUM-DXB,Mumbai,Dubai,39.37,86.62,12.47,2026-01-24T18:00:00,EMEA,65.40991152892518,Medium
E0571,RTM-NYC,Rotterdam,New York,93.3,69.02,59.83,2026-01-24T19:00:00,APAC,65.02934724945989,Medium
E0572,SGP-SZX,Singapore,Shenzhen,34.0,89.03,11.21,2026-01-24T20:00:00,unknown,69.0221830993078,Medium
E0573,HAM-JKT,Hamburg,Jakarta,74.81,3.23,76.09,2026-01-24T21:00:00,APAC,40.207087628809404,Medium
E0574,HAM-JKT,Hamburg,Jakarta,89.32,32.77,20.06,2026-01-24T22:00:00,APAC,70.96891384189068,High
E0575,RTM-NYC,Rotterdam,New York,53.7,77.51,67.44,2026-01-24T23:00:00,EMEA,59.09273275321753,Medium
E0576,RTM-NYC,Rotterdam,New York,15.78,28.09,2.51,2026-01-25T00:00:00,EMEA,44.48987224355247,Medium
E0577,SHA-HKG,Shanghai,Hong Kong,56.4,11.14,54.71,2026-01-25T01:00:00,EMEA,47.49078365807024,Medium
E0578,SHA-HKG,Shanghai,Hong Kong,32.53,15.01,70.73,2026-01-25T02:00:00,APAC,31.26235910805471,Medium
E0579,RTM-NYC,Rotterdam,New York,57.83,17.96,31.83,2026-01-25T03:00:00,EMEA,54.52711448250582,Medium
E0580,RTM-NYC,Rotterdam,New York,54.52,6.02,3.87,2026-01-25T04:00:00,EMEA,49.72836193387287,Medium
E0581,HAM-JKT,Hamburg,Jakarta,6.0,38.98,9.53,2026-01-25T05:00:00,APAC,41.944754377972274,Medium
E0582,MUM-DXB,Mumbai,Dubai,18.72,60.02,59.68,2026-01-25T06:00:00,EMEA,39.608165615068664,Medium
E0583,HAM-JKT,Hamburg,Jakarta,70.24,62.02,31.93,2026-01-25T07:00:00,APAC,58.681195738441055,Medium
E0584,LAX-SIN,Los Angeles,Singapore,71.58,67.42,53.82,2026-01-25T08:00:00,unknown,59.43128760052311,Medium
E0585,MUM-DXB,Mumbai,Dubai,57.21,10.2,80.43,2026-01-25T09:00:00,APAC,41.226065088275135,Medium
E0586,HAM-JKT,Hamburg,Jakarta,47.36,46.1,68.76,2026-01-25T10:00:00,LATAM,45.37348360547114,Medium
E0587,HAM-JKT,Hamburg,Jakarta,76.88,47.58,94.8,2026-01-25T11:00:00,EMEA,42.76559873655451,Medium
E0588,LAX-SIN,Los Angeles,Singapore,86.25,62.08,91.37,2026-01-25T12:00:00,EMEA,52.94783453414407,Medium
E0589,MUM-DXB,Mumbai,Dubai,19.15,91.81,33.7,2026-01-25T13:00:00,APAC,49.1040451449405,Medium
E0590,RTM-NYC,Rotterdam,New York,45.88,4.0,48.06,2026-01-25T14:00:00,APAC,30.415346976978586,Medium
E0591,RTM-NYC,Rotterdam,New York,48.39,84.73,28.94,2026-01-25T15:00:00,unknown,69.7959068775604,Medium
E0592,RTM-NYC,Rotterdam,New York,60.84,13.61,11.19,2026-01-25T16:00:00,unknown,53.622109923853074,Medium
E0593,HAM-JKT,Hamburg,Jakarta,79.88,33.26,65.3,2026-01-25T17:00:00,unknown,49.561026086311784,Medium
E0594,RTM-NYC,Rotterdam,New York,53.74,40.68,41.93,2026-01-25T18:00:00,LATAM,52.473657873366044,Medium
E0595,SHA-HKG,Shanghai,Hong Kong,25.13,16.74,48.76,2026-01-25T19:00:00,LATAM,25.900216844395235,Low
E0596,SGP-SZX,Singapore,Shenzhen,34.73,81.58,59.51,2026-01-25T20:00:00,EMEA,46.84333159901221,Medium
E0597,MUM-DXB,Mumbai,Dubai,57.15,34.88,69.72,2026-01-25T21:00:00,unknown,46.83800198548339,Medium
E0598,LAX-SIN,Los Angeles,Singapore,66.6,8.71,93.16,2026-01-25T22:00:00,EMEA,36.70404659603894,Medium
E0599,SHA-HKG,Shanghai,Hong Kong,83.84,12.32,60.01,2026-01-25T23:00:00,unknown,57.14858921313803,Medium
E0600,RTM-NYC,Rotterdam,New York,55.95,82.38,18.44,2026-01-26T00:00:00,LATAM,69.87286564487066,Medium
